youtube_video_id,start_seconds,end_seconds,title_original,decision,decision_reason_he
nM4y8J-5ZCA,966,1141,Hill Recovery,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nM4y8J-5ZCA,1141,1415,Momentum,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
XgPpLKCUlbA,0,48,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
XgPpLKCUlbA,48,150,Chain Types,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
XgPpLKCUlbA,150,275,Chain Inspection,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
XgPpLKCUlbA,275,435,Master Link Inspection,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
XgPpLKCUlbA,435,555,Chain Cleaning,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
XgPpLKCUlbA,555,737,Chain Scrubbing,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
XgPpLKCUlbA,737,822,Chain Lubrication,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
XgPpLKCUlbA,822,1049,Chain Wax,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vVBdOqqKt-A,0,62,The fun starts where the tarmac ends,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vVBdOqqKt-A,62,328,Bike setup,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vVBdOqqKt-A,328,612,Sitting position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vVBdOqqKt-A,612,886,Standing position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vVBdOqqKt-A,886,1038,The 3 beginner mistakes,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vVBdOqqKt-A,1038,1283,Turning technique,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vVBdOqqKt-A,1283,1463,Braking in corners & tyre tips,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_4KinOAw74Q,0,101,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
_4KinOAw74Q,101,157,Chain Wear Inspection,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_4KinOAw74Q,157,239,Chain Care Maintenance,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_4KinOAw74Q,239,340,Chain Adjustment,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VKCEzq_fUNg,0,57,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
VKCEzq_fUNg,57,165,Choose a good line,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VKCEzq_fUNg,165,240,Use Momentum,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VKCEzq_fUNg,240,380,Keep Revs Up,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VKCEzq_fUNg,380,454,Walk It,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VKCEzq_fUNg,454,567,Be Able to Clear It,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
VKCEzq_fUNg,567,607,10:07 Conclusion,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bYhY-nzJnqY,82,131,try to stay in this position all the way through the hill,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bYhY-nzJnqY,131,150,transfer more braking to the rear tire,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bYhY-nzJnqY,150,200,stop the rear tire from completely locking up,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bYhY-nzJnqY,200,220,trying to find the cleanest line in front of your front tire,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bYhY-nzJnqY,220,244,focused on small corrections from left to right with your front tire,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6_VlZuPDOSM,0,18,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
6_VlZuPDOSM,18,275,Basics,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6_VlZuPDOSM,275,289,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
wrklB5UMWOU,0,93,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
wrklB5UMWOU,93,271,Learning the technique,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wrklB5UMWOU,271,404,Applying the technique,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wrklB5UMWOU,404,589,The most advanced part,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
wrklB5UMWOU,589,691,The base principle,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,111,218,Tank Bag,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,218,281,Maps,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,281,363,Battery Charger,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,363,383,Dry Duffel Bag,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,383,449,Clothes,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,449,469,Freeze-Dried Food,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,469,494,Shower Bag,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,494,512,Puffy Jacket,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,512,530,Keen Water Shoes,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,530,650,Soft Panniers,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,650,687,Tent in the Pannier,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,687,721,Tire Kit,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,721,735,Portable Cam Chair,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,735,744,Inflatable Camp Pillow,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,744,792,Therm-A-Rest Insulated Sleeping Pad,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,792,815,Straps,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
jevfjCDOddA,815,884,Soft Cooler,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,0,56,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
OFWtuGVuA2I,56,115,Base setting,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,115,158,Frequency and size,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,158,206,SAG,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,206,287,Measure,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,287,373,Position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,373,431,Risers,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,431,467,Foot controls,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,467,504,Basic position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,504,534,High position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,534,641,Tire pressures,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,641,697,Suspension,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
OFWtuGVuA2I,697,824,Fork settings,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vQo1kb3kL60,0,83,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
vQo1kb3kL60,83,172,Gravel Feels Wobbly,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vQo1kb3kL60,172,278,Straight Lines,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vQo1kb3kL60,278,336,Trust Your Tires,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vQo1kb3kL60,336,477,Stand Up,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vQo1kb3kL60,477,572,Lean The Bike Underneath You,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
vQo1kb3kL60,572,625,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
AWd4shge0qc,0,18,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
AWd4shge0qc,18,374,ICON,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
AWd4shge0qc,374,421,Conclusion,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
rmWQKoN6yX0,0,96,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
rmWQKoN6yX0,96,214,Boot,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rmWQKoN6yX0,214,308,Injuries,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rmWQKoN6yX0,308,482,Head Injury,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
rmWQKoN6yX0,482,622,Jackets Pants,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
Kt3mVmoityo,0,78,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
Kt3mVmoityo,78,372,Riding Positions,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
Kt3mVmoityo,372,434,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
TujQZ4bRgjQ,0,51,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
TujQZ4bRgjQ,51,131,Two Wheeler Mode,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
TujQZ4bRgjQ,131,191,Tips for Best Routes,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
TujQZ4bRgjQ,191,226,Elevation Change Info,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
TujQZ4bRgjQ,226,250,Street View,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
TujQZ4bRgjQ,250,295,Share and Save Routes,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
TujQZ4bRgjQ,295,341,Google My Maps,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
TujQZ4bRgjQ,341,427,Google Maps worth it?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
kInjwfYnVYU,0,50,INTRO,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
kInjwfYnVYU,50,350,GOOGLE MAPS,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
kInjwfYnVYU,350,457,WAZE,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
kInjwfYnVYU,457,602,THE CASE FOR GPX,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
kInjwfYnVYU,602,670,BEST WAY TO PLAN,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
tNUbI03Pw4I,26,49,Plug Kit & Patch Kit Be Prepaired for Tube and Tubeless Flats,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
tNUbI03Pw4I,49,71,Tools! Axle Tools - Pinch Bolt Tools Create a Tool Kit for all of the Accessable Fasteners on you Bike,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
tNUbI03Pw4I,71,74,Remove the Wheel Axle Bolt - Pinch Bolts - Caliper Bolts,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
tNUbI03Pw4I,74,89,Break the Bead We are using Motion Pro Bead Pro Tire Irons,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
tNUbI03Pw4I,89,116,PREP the Surface Super Important for a Good Repair,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
tNUbI03Pw4I,116,164,Air Up the Tire Seat the Bead - Check for Leaks,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
pNDdOJsAslg,158,235,Clutch,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
pNDdOJsAslg,235,260,Weight,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
pNDdOJsAslg,260,353,Body Position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
pNDdOJsAslg,353,407,Standing Up,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
pNDdOJsAslg,407,483,Tracks,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
pNDdOJsAslg,483,640,Pulling Away,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
pNDdOJsAslg,640,720,Speed,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_FzURX3rpyM,0,50,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
_FzURX3rpyM,50,135,Foot Pegs,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_FzURX3rpyM,135,200,Straight Legs,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_FzURX3rpyM,200,288,Hand Position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
_FzURX3rpyM,288,381,Summary,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
eqcDXVEtW9Q,0,30,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
eqcDXVEtW9Q,30,83,Advanced Standing Position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqcDXVEtW9Q,83,161,Vertical Movement,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqcDXVEtW9Q,161,273,Forward Backward Movement,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqcDXVEtW9Q,273,373,Sideways Movement,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqcDXVEtW9Q,373,454,Summary,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
oW1fVY2m7JI,0,119,<Untitled Chapter 1>,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
oW1fVY2m7JI,119,167,You Should Only Use Your Rear Brake When off-Road,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
oW1fVY2m7JI,167,182,Stopping Distance of the Off-Road Abs,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
oW1fVY2m7JI,182,206,Conclusion,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
nBhWbHKCkks,15,54,Strong Side Elephant Turn,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,54,88,Balance The GS,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,88,144,Rope Around A “Tree”,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,144,176,Hit The Target,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,176,203,Brake To A Stop,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,203,260,Full Lock U – Turn,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,260,292,Park The GS,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,292,344,Cone Slalom/Weave,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,344,412,Tennis Ball Slalom,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,412,483,Figure 8,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,483,537,GS Garage,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,537,546,Ride On A Plank,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,546,587,Ride Between The “Logs”,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,587,637,Ride on 1 Peg,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,637,677,Slow Race,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,677,707,Stand Up – Pull Away,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nBhWbHKCkks,707,743,Bloopers,remove_generic,קטע פספוסים שאינו תחנת לימוד ולכן הוסר מן הניווט.
cM4YrRjKVUc,33,92,Ground Rules,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
cM4YrRjKVUc,92,405,Vision,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
cM4YrRjKVUc,405,454,The Dip and Go,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
cM4YrRjKVUc,454,536,Set Your Controls Up,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
cM4YrRjKVUc,536,617,Pro Tip,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
